0:0:0:0:0:0:0:1 - - [03/Aug/2022:16:47:49 +0530] "GET /Hello/index.html? HTTP/1.1" 200 1382
0:0:0:0:0:0:0:1 - - [03/Aug/2022:16:48:22 +0530] "GET /Hello/index.html? HTTP/1.1" 200 1388
0:0:0:0:0:0:0:1 - - [03/Aug/2022:16:48:47 +0530] "GET /Hello/index.html? HTTP/1.1" 200 1370
0:0:0:0:0:0:0:1 - - [03/Aug/2022:16:50:16 +0530] "GET /Hello/index.html? HTTP/1.1" 200 1366
0:0:0:0:0:0:0:1 - - [03/Aug/2022:16:50:19 +0530] "GET /Hello/index.html? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Aug/2022:16:53:22 +0530] "GET /Hello/index.html? HTTP/1.1" 200 1928
0:0:0:0:0:0:0:1 - - [03/Aug/2022:16:53:22 +0530] "GET /Hello/idexcss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Aug/2022:16:54:52 +0530] "GET /Hello/index.html? HTTP/1.1" 200 1400
0:0:0:0:0:0:0:1 - - [03/Aug/2022:16:55:30 +0530] "GET /Hello/index.html? HTTP/1.1" 200 1379
0:0:0:0:0:0:0:1 - - [03/Aug/2022:16:55:31 +0530] "GET /Hello/index.html? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Aug/2022:17:23:10 +0530] "GET /Hello/index.html HTTP/1.1" 200 1400
0:0:0:0:0:0:0:1 - - [03/Aug/2022:17:23:10 +0530] "GET /Hello/idexcss.css HTTP/1.1" 304 -
